station_name,station_latitude,station_longitude,free_bikes,empty_slots,number_of_bikes,poi_name,poi_categories,poi_address,poi_distance,poi_latitude,poi_longitude,poi_ratings,poi_total_ratings,poi_total_tips,poi_total_photos
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Charred,BBQ Joint,"244 James St N (btwn Robert St & Colbourne St), Hamilton ON L8R 2L3",483,43.262759,-79.866231,4.1,49.0,16.0,22.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Whitehern Historic House and Garden,Museum,"41 Jackson St W, Hamilton ON L8P 1L3",571,43.254593,-79.87211,4.0,8.0,4.0,46.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Sapporo Japanese Restaurant,Sushi Restaurant,"96 Main St E, Hamilton ON L8N 1G3",563,43.254333,-79.865966,3.9,106.0,39.0,21.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Coco Fresh Tea & Juice,Bubble Tea Shop,"96 Main St E, Hamilton ON L8N 1G3",555,43.254333,-79.865966,3.8,11.0,3.0,3.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Coop Wicked Chicken Hamilton,Fried Chicken Joint,"274 King St W (Hess St), Hamilton ON L8P 1J6",667,43.259271,-79.877373,4.0,9.0,2.0,6.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Synonym,Coffee Shop,"328 James St N (Barton Street West), Hamilton ON L8L 1H2",696,43.264558,-79.865376,4.0,8.0,1.0,3.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Hess Village,Neighborhood,Hamilton ON,677,43.258514,-79.877755,4.0,18.0,3.0,9.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Theatre Aquarius,Music Venue,"190 King William St, Hamilton ON L8R 1A8",718,43.255151,-79.861885,4.2,10.0,2.0,28.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,Coop Hamilton,Fried Chicken Joint,"274 King St W, Hamilton ON L8P 1J6",670,43.259153,-79.877446,3.9,13.0,2.0,7.0
York at Macnab,43.25901059433612,-79.86919194459914,2,0,2,La Luna Restaurant Downtown,Lebanese Restaurant,"306 King St W (at Queen St), Hamilton ON L8P 1B1",757,43.259414,-79.878417,4.3,35.0,15.0,8.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Phoenix Bar & Grill,Pub,"1280 Main St W (in The Refectory), Hamilton ON L8S 4L8",273,43.262878,-79.921158,4.4,51.0,16.0,35.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Union Market,Coffee Shop,"McMaster University, Hamilton ON L8S 4S4",136,43.263669,-79.917443,3.2,15.0,8.0,1.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Starbucks,Coffee Shop,"1280 Main St W, Hamilton ON L8S 4L8",294,43.262103,-79.92033,3.4,2.0,0.0,2.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Travel Cuts,,"Musc 109C, Hamilton ON L8S 4S4",156,43.26342,-79.917772,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Campus Dental,Dentist,"1280 Main St E, Hamilton ON L8K 1A9",222,43.262757,-79.917659,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,McMaster Museum of Art,Art Museum,"1280 Main St E, Hamilton ON L8K 1A9",224,43.262663,-79.918153,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Pharmasave,Drugstore,"1280 Main St W, Hamilton ON L8S 4L8",293,43.262331,-79.920276,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,The Chopped Leaf,Salad Restaurant,"1280 Main St W, Hamilton ON L8S 4L8",294,43.262331,-79.920276,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Chegwin Trail,Hiking Trail,Hamilton ON,333,43.267509,-79.916984,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,McMaster. Children's Hospital 4B,Hospital,"1200 Main St W, Hamilton ON",471,43.260207,-79.918802,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Pinks Burgers,Burger Joint,"1335 Main St W, Hamilton ON L8S 1C6",756,43.257574,-79.918863,3.8,11.0,3.0,0.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Starbucks,Coffee Shop,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",805,43.25759,-79.919376,3.8,39.0,7.0,35.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Subway,Deli,"1331 Main St W (at Broadway Ave.), Hamilton ON L8S 1C6",786,43.257574,-79.918863,3.5,7.0,3.0,2.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Cupcakes,Bakery,"1050 King St W, Hamilton ON L8S 1L5",1013,43.261608,-79.907215,4.2,15.0,9.0,5.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,McMaster Children's Hospital ER,Emergency Room,"1200 Main St W, Hamilton ON",665,43.258665,-79.917055,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Maple Leaf Pancake House,Diner,"1520 Main St W, Hamilton ON L8S 1E3",869,43.257771,-79.923534,3.4,25.0,7.0,8.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,McMaster Children's Hospital,Children's Hospital,"1200 Main St W, Hamilton ON L8P 2J4",671,43.258773,-79.916378,,,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Shoppers Drug Mart,Drugstore,"1341 Main St W (at Emerson St), Hamilton ON L8S 1C6",802,43.25759,-79.919376,3.2,3.0,,
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Basilique,Diner,"1065 King St W, Hamilton ON L8S 1L8",981,43.261035,-79.907396,3.6,10.0,6.0,1.0
McMaster Stadium,43.26462232214244,-79.91868138313293,14,0,14,Tally Ho Restaurants,Chinese Restaurant,"1536 Main St W, Hamilton ON L8S 1E4",897,43.257728,-79.924083,3.3,18.0,7.0,13.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Tim Hortons,Restaurant,"954 Barton St E, Hamilton ON L8L 3C5",24,43.252714,-79.822252,3.2,0.0,0.0,1.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,The Purple Pear,Diner,"946 Barton St E, Hamilton ON L8L 3C5",91,43.253085,-79.823241,3.0,9.0,4.0,3.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Hamilton Indoor Go Karts,Amusement Park,"193 Cavell Ave, Hamilton ON L8L 8C9",196,43.254162,-79.823793,3.3,10.0,3.0,8.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Cars 4 Cures,Miscellaneous Store,"38 Lincoln St, Hamilton ON L8L 7L5",202,43.254569,-79.820663,,,,
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,White Eagle Banquet Hall,Event Space,"1015 Barton St E, Hamilton ON L8L 3C8",227,43.252762,-79.819432,,,,
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Hambrgr,Bar,"207 Ottawa St N, Hamilton ON L8H 3Z4",630,43.248363,-79.817719,4.3,27.0,5.0,5.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Dollarama,Discount Store,"869 Barton St E, Hamilton ON L8L 3B4",422,43.254807,-79.827054,3.3,0.0,,
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Cannon Coffee Co,Café,"179 Ottawa St N (Cannon Street), Hamilton ON L8H 3Z4",691,43.24768,-79.817882,4.4,68.0,26.0,120.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Cafe Limoncello,Italian Restaurant,"226 Ottawa St N, Hamilton ON L8H 3Z6",614,43.248751,-79.817042,3.8,15.0,5.0,24.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Tim Hortons,"Cafe, Coffee, and Tea House","64 Melrose Ave N (Cannon St E), Hamilton ON L8L 0C3",661,43.252327,-79.830949,4.0,81.0,35.0,282.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Tim Hortons,"Cafe, Coffee, and Tea House","799 Barton St E (Lottridge), Hamilton ON L8L 3B2",660,43.255221,-79.829674,3.9,15.0,0.0,4.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,KFC,Fast Food Restaurant,"Barton St, Hamilton ON L8L 6Y5",462,43.253684,-79.827839,3.0,0.0,,
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Lcbo,Liquor Store,"Centre Mall (1165 Barton St. E.), Hamilton ON L8H 2V2",742,43.251731,-79.813185,3.7,18.0,4.0,2.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Subway,Deli,"847 Barton St E, Hamilton ON L8L 3B4",549,43.254767,-79.828299,3.0,3.0,0.0,2.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Ranko's Meats & Delicatessens,Butcher,"1111 Cannon St E, Hamilton ON L8L 2J5",498,43.248442,-79.82107,,,,
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Nova Sewing Centre,Business and Professional Services,"289 Ottawa St N, Hamilton ON L8H 3Z8",539,43.250391,-79.816808,,,,
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,St Anthony's Church,Church,"165 Prospect St N (at Barton St), Hamilton ON L8L 6X8",543,43.254648,-79.829856,,,,
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Black Sheep Snack Bar,Professional Cleaning Service,"187 Ottawa St N (Cannon), Hamilton ON L8H 3Z4",658,43.247739,-79.817846,3.2,9.0,3.0,17.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Hi-Line Centre Pizza & Wings,Pizzeria,"1150 King St E (Gage), Hamilton ON L8M 1E8",756,43.247646,-79.828538,3.4,8.0,4.0,4.0
Barton and Belview - ERI05,43.25291050099637,-79.82217215001583,5,4,9,Marshalls,Department Store,"1161 Barton St E (Ottawa St. N.), Hamilton ON L8H 2V4",817,43.253109,-79.81198,3.6,8.0,1.0,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Lcbo,Liquor Store,"Centre Mall (1165 Barton St. E.), Hamilton ON L8H 2V2",232,43.251731,-79.813185,3.7,18.0,4.0,2.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Hambrgr,Bar,"207 Ottawa St N, Hamilton ON L8H 3Z4",370,43.248363,-79.817719,4.3,27.0,5.0,5.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Cafe Limoncello,Italian Restaurant,"226 Ottawa St N, Hamilton ON L8H 3Z6",304,43.248751,-79.817042,3.8,15.0,5.0,24.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Cannon Coffee Co,Café,"179 Ottawa St N (Cannon Street), Hamilton ON L8H 3Z4",452,43.24768,-79.817882,4.4,68.0,26.0,120.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Marshalls,Department Store,"1161 Barton St E (Ottawa St. N.), Hamilton ON L8H 2V4",346,43.253109,-79.81198,3.6,8.0,1.0,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Boston Pizza,Pizzeria,"1219 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",475,43.25066,-79.810363,4.0,28.0,7.0,17.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Michaels,Arts and Crafts Store,"1267 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",571,43.252288,-79.809096,3.6,12.0,2.0,6.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Canadian Tire,Department Store,"1283 Barton St E (Kenilworth at Vansitmart), Hamilton ON L8H 2V4",747,43.251662,-79.806776,3.0,18.0,2.0,1.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Tim Hortons,"Cafe, Coffee, and Tea House","1317 Barton St E (Kenilworth), Hamilton ON L8H 2V4",810,43.250416,-79.806243,3.0,15.0,6.0,5.0
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Jeanette's Pyschic Boutique,Psychic and Astrologer,"1306 Barton St E, Hamilton ON L8H 2W1",765,43.249235,-79.807064,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,RBC Royal Bank,,"Barton St, Hamilton ON",766,43.250292,-79.806407,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Canna Cabana,Retail,"1317 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",783,43.250078,-79.806279,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Mark's Work Wearhouse,Clothing Store,"1283 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",785,43.252021,-79.806466,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Osmow's,Mediterranean Restaurant,"1317 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",800,43.250299,-79.806316,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Pita Pit,Sandwich Spot,"1317 Barton St E (Kenilworth Ave. N.), Hamilton ON L8H 2V4",803,43.250351,-79.806371,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Get Together Bar & Grill,Lounge,"253 Kenilworth Ave N, Hamilton ON L8H 4S6",842,43.248072,-79.806916,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,The Parm House,Italian Restaurant,"272 Kenilworth Ave N (Barton St. E.), Hamilton ON L8H 4S9",858,43.24857,-79.806257,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,MacFrugal's Furniture,Home Appliance Store,"1328 Barton St E, Hamilton ON L8H 2W3",865,43.249046,-79.805874,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,First Aid Certified Training,Blood Bank,"350 Kenilworth Ave N (Barton), Hamilton ON L8H 4T3",876,43.250883,-79.805255,,,,
Barton at Ottawa - ERI06,43.25147804372769,-79.81602117419243,2,5,7,Prime Time Sports Bar & Grill,Lounge,"216 Kenilworth Ave N, Hamilton ON L8H 4S2",899,43.246719,-79.807059,,,,
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Theatre Aquarius,Music Venue,"190 King William St, Hamilton ON L8R 1A8",212,43.255151,-79.861885,4.2,10.0,2.0,28.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Sapporo Japanese Restaurant,Sushi Restaurant,"96 Main St E, Hamilton ON L8N 1G3",180,43.254333,-79.865966,3.9,106.0,39.0,21.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Burrito Boyz,Burrito Restaurant,"66 King St E, Hamilton ON L8N 1A6",234,43.255691,-79.867215,4.2,64.0,16.0,20.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Hambrgr,Burger Joint,"49 King William St, Hamilton ON L8R 1A2",301,43.257213,-79.867056,4.2,51.0,13.0,34.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Sagarmatha Curry Palace Resturant,Indian Restaurant,"43 King William St, Hamilton ON L8R 1A2",315,43.257213,-79.867056,4.2,22.0,22.0,122.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,The Mule,Taco Restaurant,"41 King William St (Hughson), Hamilton ON L8R 1A2",337,43.257258,-79.867202,4.4,54.0,14.0,83.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Cafe Oranje,Café,"312 King St E (Wellington St), Hamilton ON L8N 1C2",388,43.253614,-79.860049,4.4,72.0,15.0,243.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Merit Brewing,Bar,"107 James St N (at York Blvd), Hamilton ON L8R 2K6",549,43.25949,-79.867997,4.1,36.0,7.0,101.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Hamilton Farmers' Market,Farmers Market,"55 York Blvd (at James), Hamilton ON L8R 3K1",624,43.259041,-79.870193,4.3,90.0,14.0,80.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,James Street North Art Crawl,Arts and Entertainment,"James St N, Hamilton ON",631,43.260562,-79.867158,4.2,23.0,2.0,19.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Saint James Espresso Bar & Eatery,Bar,"170 James St N (Cannon), Hamilton ON L8R 2L1",678,43.260862,-79.866884,4.3,27.0,5.0,19.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,One Duke Restaurant & Lounge,American Restaurant,"1 Duke St (at James St. South), Hamilton ON L8P 1W9",712,43.251462,-79.872017,4.3,46.0,20.0,154.0
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,City Hall Parkette,Park,"Bay & Hunter, Hamilton ON",870,43.255011,-79.875307,,,,
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Sacred Light Works,Office Building,"172 Bay St S, Hamilton ON L8P 3H7",958,43.25316,-79.876106,,,,
King at Mary,43.25519606248058,-79.86437804996967,5,2,7,Charlton Physiotherapy,Physical Therapy Clinic,"68 Charlton Ave W, Hamilton ON L8P 2C1",999,43.250677,-79.874944,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Beautiful Bathrooms & Kitchens,Bathroom Contractor,"318 Cumberland Ave, Hamilton ON L8M 2A1",178,43.242511,-79.838613,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Shoppers Drug Mart,Drugstore,"753 Main St E, Hamilton ON L8M 1L2",491,43.247766,-79.839359,3.8,14.0,2.0,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Tim Hortons,"Cafe, Coffee, and Tea House","888 Main St E (Melrose Ave), Hamilton ON L8M 1M3",596,43.245768,-79.834063,3.6,6.0,1.0,1.0
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,La Luna on the Mountain Restaurant,Diner,"650 Concession St, Hamilton ON L8V 1B8",731,43.239778,-79.847979,4.2,28.0,11.0,5.0
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Living Hope Christian Community,Church,"918 Main St E, Hamilton ON L8M 1M5",434,43.241794,-79.835572,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Gage Park Manor,Real Estate Agency,"222 Gage Ave S (At Main St.), Hamilton ON L8M 3M4",890,43.241353,-79.831836,4.2,62.0,14.0,173.0
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Main Optical,Optometrist,"826 Main St E (Ashford), Hamilton ON L8M 1L6",499,43.246617,-79.836848,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Medical Ambulatory Clinic,Medical Center,"711 Concession St, Hamilton ON L8V 1C3",550,43.23951,-79.844921,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Caribbean Canadian Fast Food,Caribbean Restaurant,"568 Concession St, Hamilton ON L8V 1B1",911,43.24077,-79.851807,3.8,11.0,4.0,2.0
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Jason's DJ Service,,"159 Prospect St S, Hamilton ON L8M 2Z5",597,43.245347,-79.833714,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Vintage Coffee Roasters,Café,"977 King St E (Barnesdale), Hamilton ON L8M 1C3",972,43.251372,-79.835377,3.9,8.0,,13.0
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Wentworth Steps,Hiking Trail,Hamilton ON,967,43.243185,-79.8524,3.8,19.0,7.0,43.0
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Mountain Brow Park,Park,,663,43.238244,-79.836643,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Lumacraft Photography,Photographer,"468 Cumberland Ave (Near Gage Ave. S.), Hamilton ON L8M 3M5",744,43.24067,-79.832,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Bert's Power Mower Service,Garden Center,"330 Crockett St, Hamilton ON L8V 1H9",820,43.235772,-79.840444,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Cancer Assistance Program,Public and Social Service,"569 Concession St, Hamilton ON L8V 1B2",888,43.240885,-79.851039,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Sealed Art,Framing Store,"89 Gage Ave S, Hamilton ON L8M 3C8",890,43.245156,-79.829649,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Concession St Library,Library,"565 Concession St, Hamilton ON L8V 1A8",913,43.240967,-79.851424,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,Zarky's Fine Foods Ltd,Gourmet Store,"558 Concession St, Hamilton ON L8V 1A9",913,43.240897,-79.852339,,,,
Cumberland at Blake ,43.24333095563425,-79.84050840139389,2,4,6,City Pizza & Wings,Pizzeria,"581 Main St E, Hamilton ON L8M 1H9",937,43.25004,-79.847623,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Shoppers Drug Mart,Drugstore,"753 Main St E, Hamilton ON L8M 1L2",213,43.247766,-79.839359,3.8,14.0,2.0,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Vintage Coffee Roasters,Café,"977 King St E (Barnesdale), Hamilton ON L8M 1C3",631,43.251372,-79.835377,3.9,8.0,,13.0
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Tim Hortons,"Cafe, Coffee, and Tea House","888 Main St E (Melrose Ave), Hamilton ON L8M 1M3",695,43.245768,-79.834063,3.6,6.0,1.0,1.0
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Main Optical,Optometrist,"826 Main St E (Ashford), Hamilton ON L8M 1L6",454,43.246617,-79.836848,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,City Pizza & Wings,Pizzeria,"581 Main St E, Hamilton ON L8M 1H9",504,43.25004,-79.847623,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Tim Hortons,"Cafe, Coffee, and Tea House","503 Main St E (Wentworth St S), Hamilton ON L8N 1K8",685,43.250761,-79.849878,3.1,8.0,1.0,2.0
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Lakeside Insurance & Financial,Insurance Agency,"957 King St E, Hamilton ON L8M 1C3",595,43.251381,-79.835982,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Maya Retreat Salon and Spa,Hair Salon,"975 King St E, Hamilton ON L8M 1C3",648,43.251372,-79.835377,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Tim Hortons,"Cafe, Coffee, and Tea House","505 Cannon St E (Sanford Ave N), Hamilton ON L8L 2E6",821,43.255384,-79.844306,3.4,18.0,6.0,4.0
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,DeRosa Bakery and Restaurant,Deli,"71 Sanford Ave N, Hamilton ON L8L 5Y9",659,43.253411,-79.845967,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Beautiful Bathrooms & Kitchens,Bathroom Contractor,"318 Cumberland Ave, Hamilton ON L8M 2A1",668,43.242511,-79.838613,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Good Shepherd,Public and Social Service,"10 Delaware Ave (Wentworth), Hamilton ON L8M 1T3",669,43.247996,-79.850199,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Park Furniture,Furniture and Home Store,"70 Sanford Ave N, Hamilton ON L8L 5Y9",675,43.253422,-79.845088,,,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Dollarama,Discount Store,"447 Main St E, Hamilton ON L8N 1K1",879,43.251158,-79.851985,3.3,0.0,,
Main at Eastbourne,43.24814116192469,-79.84201848506926,5,6,11,Jason's DJ Service,,"159 Prospect St S, Hamilton ON L8M 2Z5",745,43.245347,-79.833714,,,,
